SKU;longDescription;Categorie;sous_categorie;manufacturer;stock_disponible;minimum_order_quantity;prix_stm_HT;prix_public_HT
11-43912-03R;MC30/MC31/MC32 Tethered Stylus for brick configurations - 3-Pack  gray ;Accessoires;;ZEBRA;39;1;18.0;22.5
SWE-82990-01;Wavelink Traditional Green Screen Terminal Emulation Client VT/HP, fits for: Window and Android;Accessoires;;ZEBRA;1;1;146.56;188.36
CRD5S-RFD2000-1R;Charging station, 5 slots, fits for: TC20, RFD2000, order separately: power supply, power cord;Accessoires;;ZEBRA;15;1;497.14;622.49
SG-TC2X-ARMNT-01;Wrist mount adapter, fits for: TC20/25 (not for TC20 with keyboard);Accessoires;;ZEBRA;4;1;58.21;74.75
CRD-TC2X-BS1CO-01;Charging station, 1 slot, fits for: TC20, TC25, order separately: power supply (USB), connection cable (USB-C to USB-A);Accessoires;;ZEBRA;252;1;53.41;68.6
CRD-TC2X-SE1ET-01;Charging-/communication station, micro-USB, ethernet ready, order separately: power supply, DC cord, power cord, ethernet adapter (if needed), fits for: TC20, TC25;Accessoires;;ZEBRA;303;1;95.88;123.12
CRD-TC2Y-SE1ET-01;Charging-/communication station, USB, order separately: power supply, DC cable, power cord (C13), fits for: TC21/26;Terminaux mobiles;Terminaux portables;ZEBRA;1590;1;174.29;223.81
SG-TC2X-BOOT-01;Protective boot, fits for: TC20/TC25 (not for TC20k, power pack);Accessoires;;ZEBRA;295;1;41.42;53.18
CRD1S-RFD2000-1R;Charging station, 1 slot, fits for: TC20, RFD2000, order separately: power supply, DC cable, power cord;Accessoires;;ZEBRA;143;1;84.94;106.35
CRD-TC2X-SE5CO-01;Charging station, 5 slots, fits for: TC20, TC25, order separately: power supply, DC power cord;Accessoires;;ZEBRA;72;1;304.74;391.35
CRD-TC2Y-BS54B-01;Charging station, charges 4x device and 4x spare battery, order separately: power supply, DC cable, power cord (C13), fits for: TC21/26;Terminaux mobiles;Terminaux portables;ZEBRA;119;1;568.38;729.91
CRD-TC2Y-BS5CO-01;TC21/TC26 5-Slot Cradle Charge only, supports TC21/TC26 Terminal only and terminal with trigger handle   power supply, DC cable and AC line cord sold separately  PWR-BGA12V108W0WW, CBL-DC-381A1-01 ;Terminaux mobiles;Terminaux portables;ZEBRA;734;1;448.98;561.22
SG-TC2Y-ARMNT-01;Wearable arm mount, fits for: TC21, TC26;Terminaux mobiles;Terminaux portables;ZEBRA;451;1;77.94;100.09
BTRY-TC2Y-1XMA1-01;Spare battery, 3300 mAh, fits for: TC21, TC26;Terminaux mobiles;Terminaux portables;ZEBRA;2263;1;51.68;66.36
BTRY-TC2Y-2XMA1-01;Spare battery, extended, 5260 mAh, fits for: TC21, TC26;Terminaux mobiles;Terminaux portables;ZEBRA;0;1;77.94;100.09
CRD-TC2Y-BS1CO-01;Charging station, order separately: power supply, connection cable (USB-C), fits for: TC21, TC26;Terminaux mobiles;Terminaux portables;ZEBRA;3289;1;82.33;105.71
CRD-TC2Y-VCH1-01;Vehicle holder, fits for: TC21, TC26;Terminaux mobiles;Terminaux portables;ZEBRA;90;1;69.19;88.85
SG-TC2Y-HSTRP1-01;Hand strap, fits for: TC21, TC26;Terminaux mobiles;Terminaux portables;ZEBRA;5205;1;21.89;28.12
SG-TC2Y-SCRNPT1-01;TC21/TC26 SCREEN PROTECTOR;Terminaux mobiles;Terminaux portables;ZEBRA;3861;1;13.5;16.87
SG-TC2Y-HLSTR1-01;Soft holster, fits for: TC21, TC26;Terminaux mobiles;Terminaux portables;ZEBRA;1763;1;42.91;55.1
